frame,track_id,class,mph,m_per_s,zone_event
8077,496,car,16.6,7.417,
8077,502,car,21.1,9.444,
8077,503,car,18.1,8.084,
8077,504,car,17.7,7.929,
8077,509,car,38.0,16.974,
8077,510,car,19.7,8.828,
8077,514,truck,6.8,3.022,
8077,517,car,29.6,13.223,
8077,518,car,19.4,8.68,
8077,519,car,21.5,9.602,
8078,493,car,23.0,10.26,
8078,494,car,21.4,9.558,
8078,496,car,16.2,7.259,
8078,502,car,21.4,9.576,
8078,503,car,17.9,8.015,
8078,504,car,17.5,7.821,
8078,509,car,37.4,16.716,
8078,510,car,19.3,8.618,
8078,514,truck,8.0,3.576,
8078,517,car,29.6,13.246,
8078,518,car,18.4,8.22,
8078,519,car,21.1,9.413,
8079,493,car,22.9,10.226,
8079,494,car,20.3,9.076,
8079,496,car,16.2,7.225,
8079,502,car,21.9,9.779,
8079,503,car,18.1,8.086,
8079,504,car,17.5,7.834,
8079,509,car,38.1,17.018,
8079,510,car,20.3,9.09,
8079,514,truck,8.3,3.716,
8079,517,car,29.7,13.266,
8079,518,car,19.3,8.628,
8079,519,car,21.1,9.451,
8080,493,car,23.0,10.269,
8080,494,car,19.4,8.682,
8080,496,car,15.9,7.117,
8080,502,car,21.9,9.797,
8080,503,car,17.5,7.84,
8080,504,car,17.3,7.726,
8080,509,car,37.2,16.624,
8080,510,car,20.0,8.934,
8080,514,truck,8.7,3.894,
8080,517,car,29.9,13.364,
8080,518,car,19.7,8.817,
8080,519,car,21.2,9.468,
8081,493,car,23.0,10.298,
8081,494,car,18.6,8.311,
8081,496,car,16.4,7.32,
8081,502,car,22.0,9.848,
8081,503,car,17.7,7.906,
8081,504,car,17.9,7.985,
8081,509,car,37.4,16.721,
8081,510,car,19.7,8.808,
8081,514,truck,9.0,4.019,
8081,517,car,29.8,13.329,
8081,518,car,20.1,8.975,
8081,519,car,20.3,9.057,
8082,493,car,23.3,10.4,
8082,494,car,18.8,8.424,
8082,496,car,16.4,7.33,
8082,502,car,22.3,9.989,
8082,503,car,17.3,7.73,
8082,504,car,17.8,7.965,
8082,509,car,37.1,16.595,
8082,510,car,19.7,8.811,
8082,514,truck,8.6,3.847,
8082,517,car,29.8,13.314,
8082,518,car,21.0,9.371,
8082,519,car,20.7,9.264,
8083,493,car,23.1,10.348,
8083,494,car,19.6,8.751,
8083,496,car,15.9,7.115,
8083,502,car,22.3,9.962,
8083,503,car,17.4,7.778,
8083,504,car,17.8,7.965,
8083,509,car,37.9,16.921,
8083,510,car,19.8,8.836,
8083,514,truck,8.8,3.947,
8083,517,car,29.7,13.279,
8083,518,car,19.7,8.828,
8083,519,car,20.6,9.214,
8084,493,car,23.1,10.33,
8084,494,car,18.8,8.424,
8084,496,car,15.7,7.016,
8084,502,car,22.6,10.098,
8084,503,car,17.3,7.752,
8084,504,car,17.8,7.973,
8084,509,car,37.5,16.761,
8084,510,car,19.6,8.783,
8084,514,truck,8.7,3.897,
8084,517,car,29.3,13.101,
8084,518,car,20.2,9.031,
8084,519,car,20.8,9.312,
8085,493,car,23.3,10.424,
8085,494,car,18.2,8.128,
8085,496,car,16.0,7.166,
8085,502,car,22.3,9.975,
8085,503,car,17.2,7.691,
8085,504,car,18.2,8.122,
8085,509,car,38.0,16.981,
8085,510,car,19.6,8.756,
8085,514,truck,7.6,3.402,
8085,517,car,29.8,13.327,
8085,518,car,19.8,8.865,
8085,519,car,20.2,9.021,
8086,493,car,23.4,10.469,
8086,494,car,19.1,8.531,
8086,496,car,16.4,7.345,
8086,502,car,22.1,9.895,
8086,503,car,17.1,7.644,
8086,504,car,17.9,8.006,
8086,509,car,37.3,16.692,
8086,510,car,19.4,8.659,
8086,514,truck,7.2,3.225,
8086,517,car,29.9,13.368,
8086,518,car,19.0,8.476,
8086,519,car,20.7,9.254,
8087,493,car,23.5,10.504,
8087,494,car,19.6,8.746,
8087,496,car,16.4,7.351,
8087,502,car,22.6,10.119,
8087,503,car,17.0,7.62,
8087,504,car,18.5,8.262,
8087,509,car,38.3,17.101,
8087,510,car,19.4,8.659,
8087,514,truck,5.8,2.613,
8087,517,car,30.0,13.392,
8087,518,car,18.0,8.038,
8087,519,car,20.8,9.289,
8088,493,car,24.0,10.733,
8088,494,car,19.8,8.839,
8088,496,car,16.1,7.192,
8088,502,car,22.5,10.068,
8088,503,car,16.9,7.542,
8088,504,car,18.3,8.178,
8088,509,car,37.1,16.573,
8088,510,car,19.3,8.643,
8088,514,truck,5.3,2.368,
8088,517,car,30.0,13.399,
8088,518,car,18.5,8.282,
8088,519,car,21.2,9.489,
8089,493,car,23.9,10.666,
8089,494,car,19.2,8.591,
8089,496,car,15.9,7.109,
8089,502,car,22.8,10.209,
8089,503,car,17.0,7.612,
8089,504,car,18.6,8.298,
8089,509,car,38.3,17.101,
8089,510,car,19.2,8.576,
8089,514,truck,3.8,1.686,
8089,517,car,29.9,13.361,
8089,518,car,18.3,8.194,
8089,519,car,20.1,8.984,
8090,493,car,23.8,10.633,
8090,494,car,18.4,8.228,
8090,496,car,16.2,7.223,
8090,502,car,22.7,10.129,
8090,503,car,16.8,7.518,
8090,504,car,18.4,8.228,
8090,509,car,37.6,16.819,
8090,510,car,19.2,8.602,
8090,514,truck,3.3,1.454,
8090,517,car,30.5,13.634,
8090,518,car,19.3,8.643,
8090,519,car,20.2,9.014,
8091,493,car,23.8,10.629,
8091,494,car,18.4,8.224,
8091,496,car,15.9,7.093,
8091,502,car,22.6,10.108,
8091,503,car,16.8,7.511,
8091,504,car,18.6,8.318,
8091,509,car,38.2,17.096,
8091,510,car,19.2,8.591,
8091,514,truck,2.6,1.156,
8091,517,car,30.7,13.714,
8091,518,car,18.8,8.418,
8091,519,car,20.5,9.177,
8092,493,car,23.6,10.568,
8092,494,car,19.1,8.539,
8092,496,car,16.1,7.186,
8092,502,car,22.8,10.179,
8092,503,car,16.6,7.416,
8092,504,car,18.6,8.331,
8092,509,car,37.5,16.752,
8092,510,car,19.0,8.515,
8092,514,truck,2.4,1.073,
8092,517,car,30.3,13.565,
8092,518,car,19.5,8.703,
8092,519,car,20.4,9.122,
8093,493,car,23.9,10.696,
8093,494,car,19.0,8.477,
8093,496,car,15.7,7.013,
8093,502,car,22.7,10.15,
8093,503,car,16.2,7.221,
8093,504,car,19.1,8.516,
8093,509,car,38.2,17.073,
8093,510,car,18.9,8.464,
8093,514,truck,2.6,1.175,
8093,517,car,30.3,13.525,
8093,518,car,20.1,8.97,
8093,519,car,20.7,9.244,
8094,493,car,23.9,10.678,
8094,494,car,19.1,8.56,
8094,496,car,15.4,6.899,
8094,502,car,22.9,10.244,
8094,503,car,16.0,7.147,
8094,504,car,18.8,8.414,
8094,509,car,38.0,16.996,
8094,510,car,19.0,8.479,
8094,514,truck,2.6,1.178,
8094,517,car,30.2,13.488,
8094,518,car,21.0,9.394,
8094,519,car,20.6,9.208,
8095,493,car,23.8,10.635,
8095,494,car,19.6,8.78,
8095,496,car,15.8,7.049,
8095,502,car,23.0,10.283,
8095,503,car,16.0,7.162,
8095,504,car,18.5,8.25,
8095,509,car,38.6,17.266,
8095,510,car,19.0,8.512,
8095,514,truck,2.7,1.201,
8095,517,car,30.5,13.615,
8095,518,car,20.5,9.166,
8095,519,car,20.9,9.339,
8096,493,car,23.8,10.625,
8096,494,car,19.3,8.637,
8096,496,car,16.0,7.141,
8096,502,car,23.0,10.284,
8096,503,car,15.5,6.917,
8096,504,car,18.6,8.301,
8096,509,car,37.3,16.689,
8096,510,car,18.8,8.406,
8096,514,truck,2.6,1.159,
8096,517,car,30.2,13.512,
8096,518,car,20.0,8.949,
8096,519,car,21.1,9.425,
8096,521,car,10.6,4.73,
8097,493,car,24.0,10.74,
8097,494,car,19.7,8.822,
8097,496,car,15.7,7.011,
8097,502,car,23.2,10.366,zone_1:exit
8097,503,car,15.3,6.839,
8097,504,car,18.7,8.372,
8097,509,car,37.7,16.831,
8097,510,car,18.7,8.351,
8097,514,truck,2.3,1.017,
8097,517,car,29.8,13.322,
8097,518,car,19.1,8.528,
8097,519,car,21.4,9.588,
8097,521,car,10.8,4.815,
8098,493,car,24.1,10.767,
8098,494,car,20.4,9.131,
8098,496,car,15.9,7.097,
8098,502,car,23.4,10.459,
8098,503,car,15.0,6.685,
8098,504,car,18.4,8.243,
8098,509,car,37.3,16.668,
8098,510,car,18.6,8.308,
8098,514,truck,2.2,0.974,
8098,517,car,30.0,13.423,
8098,518,car,19.5,8.72,
8098,519,car,21.2,9.476,
8098,521,car,10.2,4.551,
8099,493,car,24.1,10.78,
8099,494,car,20.1,8.965,
8099,496,car,15.6,6.991,
8099,502,car,23.7,10.602,
8099,503,car,15.0,6.716,
8099,504,car,18.3,8.202,
8099,509,car,37.3,16.69,
8099,510,car,18.7,8.351,
8099,514,truck,2.1,0.936,
8099,517,car,30.1,13.457,
8099,518,car,19.3,8.618,
8099,519,car,21.5,9.596,
8099,521,car,10.1,4.495,
8100,493,car,23.9,10.673,
8100,494,car,19.7,8.788,
8100,496,car,15.6,6.989,
8100,502,car,23.9,10.667,
8100,503,car,15.9,7.092,
8100,504,car,18.2,8.132,
8100,509,car,36.1,16.16,
8100,510,car,18.3,8.166,
8100,514,truck,2.0,0.881,
8100,517,car,30.3,13.529,
8100,518,car,18.8,8.39,
8100,519,car,21.1,9.451,
8100,521,car,9.8,4.373,
8101,493,car,24.1,10.755,
8101,494,car,20.1,8.987,
8101,496,car,16.2,7.256,
8101,502,car,23.6,10.541,
8101,503,car,15.5,6.917,
8101,504,car,18.7,8.365,
8101,509,car,34.7,15.519,
8101,510,car,18.2,8.148,
8101,514,truck,2.4,1.062,
8101,517,car,30.1,13.439,
8101,518,car,18.5,8.283,
8101,519,car,21.0,9.395,
8101,521,car,9.7,4.322,
8102,493,car,24.1,10.786,
8102,494,car,19.4,8.689,
8102,496,car,15.7,7.026,
8102,502,car,24.0,10.742,
8102,503,car,14.9,6.667,
8102,504,car,18.7,8.369,
8102,509,car,32.4,14.466,
8102,510,car,18.0,8.045,
8102,514,truck,2.6,1.171,
8102,517,car,29.8,13.301,zone_1:enter
8102,518,car,18.9,8.454,
8102,519,car,21.2,9.456,
8102,521,car,9.4,4.209,
8103,493,car,24.1,10.774,
8103,494,car,18.9,8.466,
8103,496,car,15.4,6.896,
8103,502,car,23.9,10.704,
8103,503,car,14.9,6.677,
8103,504,car,18.6,8.309,
8103,509,car,30.4,13.58,
8103,510,car,18.3,8.171,
8103,514,truck,2.8,1.255,
8103,517,car,29.8,13.311,
8103,518,car,18.8,8.405,
8103,519,car,21.1,9.449,
8103,521,car,9.9,4.424,
8104,493,car,24.3,10.856,
8104,494,car,18.6,8.305,
8104,496,car,15.7,7.041,
8104,502,car,24.2,10.823,
8104,503,car,15.0,6.701,
8104,504,car,18.9,8.456,
8104,509,car,27.4,12.245,
8104,510,car,18.4,8.208,
8104,514,truck,2.5,1.136,
8104,517,car,29.9,13.353,
8104,518,car,19.9,8.894,
8104,519,car,20.2,9.037,
8104,521,car,9.3,4.147,
8105,493,car,24.5,10.956,
8105,494,car,17.8,7.955,
8105,496,car,15.8,7.052,
8105,502,car,24.0,10.722,
8105,503,car,14.9,6.642,
8105,504,car,19.3,8.612,
8105,509,car,24.8,11.075,
8105,510,car,18.0,8.06,
8105,514,truck,2.1,0.961,
8105,517,car,29.8,13.335,
8105,518,car,19.4,8.694,
8105,519,car,20.3,9.083,
8105,521,car,9.5,4.249,
8106,493,car,24.5,10.932,
8106,494,car,18.3,8.188,
8106,496,car,16.2,7.222,
8106,502,car,23.9,10.704,
8106,503,car,14.8,6.61,
8106,504,car,19.3,8.648,
8106,509,car,22.3,9.948,
8106,510,car,18.1,8.109,
8106,514,truck,2.4,1.065,
8106,517,car,29.6,13.239,
8106,518,car,19.3,8.65,
8106,519,car,20.7,9.25,
8106,521,car,9.8,4.391,
8107,493,car,24.9,11.13,
8107,494,car,18.3,8.162,
8107,496,car,15.7,7.021,
8107,502,car,23.8,10.648,
8107,503,car,13.9,6.213,
8107,504,car,19.4,8.667,
8107,509,car,20.3,9.06,
8107,510,car,18.1,8.109,
8107,514,truck,2.7,1.201,
8107,517,car,29.4,13.135,
8107,518,car,18.9,8.455,
8107,519,car,20.3,9.055,
8107,521,car,9.8,4.388,
8108,493,car,24.8,11.109,
8108,494,car,16.3,7.277,
8108,496,car,15.1,6.759,
8108,502,car,24.0,10.735,
8108,503,car,14.3,6.383,
8108,504,car,19.0,8.478,
8108,509,car,18.3,8.178,
8108,510,car,17.8,7.943,
8108,514,truck,2.6,1.157,
8108,517,car,29.4,13.145,
8108,518,car,18.8,8.389,
8108,519,car,20.6,9.217,
8108,521,car,9.5,4.249,
8109,493,car,23.8,10.634,
8109,494,car,15.4,6.88,
8109,496,car,15.4,6.906,
8109,502,car,23.5,10.52,
8109,503,car,14.2,6.357,
8109,504,car,19.5,8.728,
8109,509,car,17.9,8.011,
8109,510,car,17.7,7.917,
8109,514,truck,2.4,1.062,
8109,517,car,29.5,13.178,
8109,518,car,18.9,8.434,
8109,519,car,20.7,9.259,
8109,521,car,8.8,3.917,
8110,493,car,22.6,10.089,
8110,494,car,14.7,6.561,
8110,496,car,15.4,6.897,
8110,502,car,24.2,10.802,
8110,503,car,14.5,6.494,
8110,504,car,19.0,8.514,
8110,509,car,18.5,8.249,
8110,510,car,17.4,7.77,
8110,514,truck,2.3,1.035,
8110,517,car,29.4,13.137,
8110,518,car,19.1,8.54,
8110,519,car,20.6,9.193,
8110,521,car,9.5,4.233,
8111,493,car,20.9,9.328,
8111,494,car,13.4,6.011,
8111,496,car,15.3,6.855,
8111,502,car,23.9,10.697,
8111,503,car,14.7,6.575,
8111,504,car,19.3,8.633,
8111,509,car,19.5,8.698,
8111,510,car,17.7,7.906,
8111,514,truck,2.5,1.114,
8111,517,car,29.1,13.026,
8111,518,car,18.6,8.324,
8111,519,car,21.3,9.504,
8111,521,car,10.7,4.775,
8112,493,car,19.2,8.566,
8112,494,car,12.2,5.445,
8112,496,car,15.3,6.824,
8112,502,car,23.8,10.623,
8112,503,car,14.7,6.572,
8112,504,car,19.4,8.691,
8112,509,car,20.4,9.123,
8112,510,car,17.6,7.852,
8112,514,truck,3.0,1.346,
8112,517,car,29.3,13.079,
8112,518,car,18.6,8.324,
8112,519,car,20.9,9.362,
8112,521,car,11.7,5.221,
8113,493,car,17.5,7.82,
8113,494,car,10.6,4.717,
8113,496,car,15.0,6.685,
8113,502,car,23.8,10.656,
8113,503,car,14.6,6.523,
8113,504,car,19.4,8.657,
8113,509,car,21.4,9.565,
8113,510,car,17.1,7.644,
8113,514,truck,2.8,1.235,
8113,517,car,29.1,12.989,
8113,518,car,19.0,8.509,
8113,519,car,20.8,9.289,
8113,521,car,12.2,5.462,
8114,493,car,15.4,6.865,
8114,494,car,9.6,4.306,
8114,496,car,15.2,6.815,
8114,502,car,24.0,10.727,
8114,503,car,14.5,6.502,
8114,504,car,19.1,8.556,
8114,509,car,22.2,9.944,
8114,510,car,16.8,7.514,
8114,514,truck,2.4,1.055,
8114,517,car,29.2,13.058,
8114,518,car,19.5,8.729,
8114,519,car,21.0,9.388,
8114,521,car,14.5,6.498,
8115,493,car,13.8,6.181,
8115,494,car,9.5,4.248,
8115,496,car,15.7,7.018,
8115,502,car,23.7,10.586,
8115,503,car,14.6,6.509,
8115,504,car,19.5,8.709,
8115,509,car,23.6,10.548,
8115,510,car,17.4,7.77,
8115,514,truck,2.2,0.963,
8115,517,car,29.3,13.109,
8115,518,car,19.6,8.741,
8115,519,car,20.1,8.991,
8115,521,car,16.1,7.187,
8116,493,car,13.0,5.807,
8116,494,car,9.2,4.101,
8116,496,car,15.7,7.015,
8116,502,car,23.9,10.69,
8116,503,car,14.8,6.601,
8116,504,car,19.4,8.656,
8116,509,car,24.5,10.952,
8116,510,car,17.4,7.777,
8116,514,truck,2.9,1.302,
8116,517,car,29.0,12.976,
8116,518,car,19.2,8.587,
8116,519,car,20.2,9.017,
8116,521,car,18.0,8.047,
8117,493,car,12.3,5.504,
8117,494,car,8.8,3.925,
8117,496,car,15.6,6.972,
8117,502,car,23.6,10.563,
8117,503,car,14.4,6.448,
8117,504,car,20.0,8.958,
8117,509,car,24.6,10.999,
8117,510,car,17.1,7.659,
8117,514,truck,3.0,1.332,
8117,517,car,29.1,13.006,
8117,518,car,19.3,8.627,
8117,519,car,20.6,9.207,
8117,521,car,19.0,8.491,
8118,493,car,12.0,5.381,
8118,494,car,8.6,3.836,
8118,496,car,15.0,6.722,
8118,502,car,23.5,10.504,
8118,503,car,14.2,6.345,
8118,504,car,19.2,8.599,
8118,509,car,24.5,10.952,
8118,510,car,16.2,7.255,
8118,514,truck,2.9,1.282,
8118,517,car,29.1,12.988,
8118,518,car,19.1,8.557,
8118,519,car,20.2,9.038,
8118,521,car,19.8,8.861,
8119,493,car,12.2,5.439,
8119,494,car,8.7,3.87,
8119,496,car,14.9,6.656,
8119,502,car,24.0,10.712,
8119,503,car,14.0,6.269,
8119,504,car,19.3,8.646,
8119,509,car,24.5,10.952,
8119,510,car,16.1,7.197,
8119,514,truck,2.5,1.106,
8119,517,car,29.0,12.943,
8119,518,car,19.2,8.588,
8119,519,car,20.2,9.009,
8119,521,car,20.2,9.038,
8120,493,car,12.0,5.38,
8120,494,car,8.8,3.921,
8120,496,car,15.0,6.697,
8120,502,car,24.3,10.871,
8120,503,car,14.5,6.464,
8120,504,car,20.0,8.927,
8120,509,car,24.6,10.999,
8120,510,car,16.5,7.394,
8120,514,truck,2.4,1.058,
8120,517,car,29.2,13.057,
8120,518,car,19.5,8.722,
8120,519,car,20.7,9.254,
8120,521,car,20.5,9.179,
8121,493,car,12.1,5.421,
8121,494,car,8.6,3.86,
8121,496,car,15.1,6.735,
8121,502,car,23.9,10.696,
8121,503,car,14.9,6.645,
8121,504,car,20.0,8.93,
8121,509,car,24.5,10.952,
8121,510,car,16.6,7.402,
8121,514,truck,2.5,1.115,
8121,517,car,29.0,12.95,
8121,518,car,19.6,8.741,
8121,519,car,20.5,9.18,
8121,521,car,20.0,8.928,
8122,493,car,12.0,5.35,
8122,494,car,8.6,3.839,
8122,496,car,14.7,6.55,
8122,502,car,23.6,10.534,
8122,503,car,14.8,6.596,
8122,504,car,19.9,8.893,
8122,509,car,24.5,10.952,
8122,510,car,16.1,7.213,
8122,514,truck,3.1,1.407,
8122,517,car,29.0,12.956,
8122,518,car,19.2,8.591,
8122,519,car,20.8,9.319,
8122,521,car,20.2,9.01,
8123,493,car,12.3,5.508,
8123,494,car,8.4,3.751,
8123,496,car,14.8,6.598,
8123,502,car,24.1,10.767,
8123,503,car,14.7,6.558,
8123,504,car,20.0,8.923,
8123,509,car,24.6,10.999,
8123,510,car,15.8,7.047,
8123,514,truck,2.7,1.201,
8123,517,car,29.1,13.023,
8123,518,car,19.2,8.59,
8123,519,car,21.0,9.379,
8123,521,car,19.8,8.849,
8124,493,car,12.9,5.753,
8124,494,car,8.6,3.856,
8124,496,car,14.7,6.56,
8124,502,car,23.7,10.6,
8124,503,car,14.6,6.521,
8124,504,car,19.8,8.857,
8124,509,car,24.5,10.952,
8124,510,car,15.6,6.983,
8124,514,truck,2.7,1.211,
8124,517,car,29.0,12.955,
8124,518,car,18.9,8.438,
8124,519,car,20.8,9.312,
8124,521,car,18.8,8.415,
8125,493,car,13.3,5.966,
8125,494,car,9.0,4.013,
8125,496,car,15.0,6.688,
8125,502,car,23.4,10.466,
8125,503,car,14.7,6.568,
8125,504,car,19.6,8.769,
8125,510,car,16.0,7.137,
8125,514,truck,3.5,1.561,
8125,517,car,29.1,13.019,
8125,518,car,18.7,8.382,
8125,519,car,21.0,9.385,
8125,521,car,18.3,8.188,
8126,493,car,13.5,6.052,
8126,494,car,8.9,3.983,
8126,496,car,15.4,6.863,
8126,502,car,23.4,10.464,
8126,503,car,15.0,6.711,
8126,504,car,19.6,8.778,
8126,510,car,16.2,7.223,
8126,514,truck,3.9,1.745,
8126,517,car,29.0,12.984,
8126,518,car,18.9,8.461,
8126,519,car,21.1,9.425,
8126,521,car,19.6,8.774,
8127,493,car,13.9,6.227,
8127,494,car,8.3,3.701,
8127,496,car,14.9,6.669,
8127,502,car,22.9,10.223,
8127,503,car,14.9,6.642,
8127,504,car,19.5,8.727,
8127,510,car,15.4,6.881,
8127,514,truck,4.8,2.129,
8127,517,car,28.7,12.834,
8127,518,car,18.4,8.224,
8127,519,car,21.4,9.575,
8127,521,car,19.6,8.782,
8128,493,car,14.4,6.417,
8128,494,car,8.2,3.676,
8128,496,car,14.6,6.543,
8128,502,car,23.2,10.359,
8128,503,car,14.6,6.52,
8128,504,car,19.9,8.911,
8128,510,car,15.4,6.885,
8128,514,truck,5.0,2.239,
8128,517,car,29.0,12.947,
8128,518,car,19.1,8.534,
8128,519,car,21.5,9.594,
8128,521,car,18.7,8.371,
8129,493,car,14.6,6.538,
8129,494,car,8.4,3.774,
8129,496,car,14.7,6.572,
8129,502,car,23.7,10.576,
8129,503,car,14.5,6.479,
8129,504,car,19.6,8.768,
8129,510,car,15.3,6.857,
8129,514,truck,4.1,1.827,
8129,517,car,28.6,12.774,
8129,518,car,19.5,8.696,
8129,519,car,21.6,9.67,
8129,521,car,17.9,8.02,
8130,493,car,14.6,6.538,
8130,494,car,8.9,3.975,
8130,496,car,14.4,6.455,
8130,502,car,23.3,10.417,
8130,503,car,14.6,6.517,
8130,504,car,19.7,8.828,
8130,510,car,15.7,7.018,
8130,514,truck,3.7,1.636,
8130,517,car,28.8,12.881,
8130,518,car,19.5,8.718,
8130,519,car,21.6,9.668,
8130,521,car,19.2,8.588,
8131,493,car,14.7,6.566,
8131,494,car,8.9,3.996,
8131,496,car,14.7,6.581,
8131,502,car,23.4,10.444,
8131,503,car,15.1,6.73,
8131,504,car,20.0,8.942,
8131,510,car,15.9,7.106,
8131,514,truck,3.9,1.746,
8131,517,car,29.2,13.042,
8131,518,car,19.5,8.737,
8131,519,car,21.7,9.71,
8131,521,car,19.7,8.812,
8132,493,car,14.6,6.538,
8132,494,car,8.5,3.785,
8132,496,car,14.5,6.461,
8132,502,car,23.8,10.66,
8132,503,car,15.2,6.789,
8132,504,car,20.1,9.005,
8132,510,car,15.4,6.87,
8132,514,truck,3.2,1.409,
8132,517,car,28.9,12.939,
8132,518,car,20.2,9.025,
8132,519,car,21.7,9.714,
8132,521,car,20.0,8.928,
8133,493,car,14.6,6.538,
8133,494,car,8.6,3.826,
8133,496,car,14.3,6.372,
8133,502,car,23.4,10.481,
8133,503,car,15.0,6.691,
8133,504,car,19.6,8.741,
8133,510,car,15.1,6.74,
8133,514,truck,3.0,1.343,
8133,517,car,29.0,12.958,
8133,518,car,20.0,8.956,
8133,519,car,22.2,9.938,
8133,521,car,19.3,8.621,
8134,493,car,14.7,6.566,
8134,494,car,8.9,4.0,
8134,496,car,14.3,6.407,
8134,502,car,23.6,10.543,
8134,503,car,14.7,6.586,
8134,504,car,19.5,8.717,
8134,510,car,15.6,6.981,
8134,514,truck,2.2,0.974,
8134,517,car,29.2,13.065,
8134,518,car,20.0,8.923,
8134,519,car,21.8,9.752,
8134,521,car,19.8,8.847,
8135,493,car,14.6,6.538,
8135,494,car,9.0,4.001,
8135,496,car,14.4,6.454,
8135,502,car,23.6,10.544,
8135,503,car,15.1,6.741,
8135,504,car,19.6,8.746,
8135,510,car,15.7,6.998,
8135,514,truck,2.1,0.917,
8135,517,car,29.0,12.942,
8135,518,car,19.0,8.483,
8135,519,car,21.8,9.727,
8135,521,car,20.0,8.94,
8136,493,car,14.7,6.566,
8136,494,car,8.8,3.929,
8136,496,car,14.4,6.439,
8136,502,car,23.4,10.474,
8136,503,car,15.6,6.984,
8136,504,car,19.8,8.843,
8136,510,car,15.4,6.896,
8136,514,truck,2.5,1.11,
8136,517,car,29.3,13.103,
8136,518,car,19.4,8.674,
8136,519,car,22.0,9.848,
8136,521,car,20.9,9.339,
8137,493,car,14.7,6.566,
8137,494,car,8.7,3.879,
8137,496,car,13.9,6.235,
8137,502,car,23.2,10.373,
8137,503,car,15.7,7.02,
8137,504,car,19.5,8.722,
8137,510,car,14.7,6.556,
8137,514,truck,2.9,1.298,
8137,517,car,29.2,13.067,
8137,518,car,19.5,8.737,
8137,519,car,22.1,9.859,
8137,521,car,20.0,8.932,
8138,494,car,8.6,3.837,
8138,496,car,12.7,5.666,
8138,502,car,23.3,10.422,
8138,503,car,15.5,6.915,
8138,504,car,19.1,8.541,
8138,510,car,14.6,6.524,
8138,514,truck,2.9,1.289,
8138,517,car,29.2,13.043,
8138,518,car,19.6,8.741,
8138,519,car,21.8,9.752,
8138,521,car,19.7,8.792,
8138,522,car,3.5,1.573,
8139,494,car,8.9,3.98,
8139,496,car,11.8,5.27,
8139,502,car,23.5,10.5,
8139,503,car,15.1,6.769,
8139,504,car,19.4,8.656,
8139,510,car,14.7,6.573,
8139,514,truck,2.7,1.19,
8139,517,car,29.3,13.1,
8139,518,car,19.2,8.587,
8139,519,car,22.0,9.836,
8139,521,car,19.2,8.593,
8139,522,car,3.5,1.58,
8140,494,car,8.9,3.963,
8140,496,car,10.3,4.606,
8140,502,car,23.6,10.534,
8140,503,car,15.4,6.88,
8140,504,car,19.6,8.762,
8140,510,car,15.0,6.723,
8140,514,truck,2.3,1.008,
8140,517,car,29.2,13.048,
8140,518,car,19.3,8.614,
8140,519,car,21.7,9.702,
8140,521,car,18.2,8.14,
8140,524,car,14.5,6.497,
8141,494,car,8.9,3.963,
8141,496,car,9.4,4.188,
8141,502,car,23.1,10.345,
8141,503,car,15.8,7.065,
8141,504,car,19.1,8.54,
8141,510,car,14.5,6.503,
8141,514,truck,2.2,0.988,
8141,517,car,29.4,13.157,
8141,518,car,19.2,8.578,
8141,519,car,21.6,9.637,
8141,521,car,18.4,8.212,
8141,524,car,15.2,6.805,
8142,494,car,8.9,3.98,
8142,496,car,8.4,3.765,
8142,502,car,23.4,10.477,
8142,503,car,15.6,6.978,
8142,504,car,19.0,8.482,
8142,510,car,14.2,6.349,
8142,514,truck,2.0,0.909,
8142,517,car,29.6,13.238,
8142,518,car,19.7,8.801,
8142,519,car,21.6,9.646,
8142,521,car,19.1,8.54,
8142,524,car,15.1,6.757,
8143,494,car,8.9,3.963,
8143,496,car,7.0,3.139,
8143,502,car,23.6,10.558,
8143,503,car,15.2,6.799,
8143,504,car,19.2,8.573,
8143,510,car,14.2,6.356,
8143,514,truck,1.6,0.72,
8143,517,car,29.6,13.241,
8143,518,car,19.5,8.697,
8143,519,car,21.3,9.511,
8143,521,car,18.7,8.337,
8143,524,car,15.1,6.733,
8144,494,car,8.9,3.963,
8144,496,car,6.5,2.915,
8144,502,car,23.6,10.542,
8144,503,car,15.1,6.734,
8144,504,car,19.2,8.582,
8144,510,car,14.1,6.299,
8144,514,truck,2.1,0.924,
8144,517,car,29.5,13.171,
8144,518,car,19.3,8.633,
8144,519,car,21.2,9.472,
8144,521,car,18.5,8.261,
8144,524,car,15.4,6.89,
8145,494,car,8.9,3.98,
8145,496,car,6.7,3.012,
8145,502,car,23.7,10.585,
8145,503,car,15.2,6.807,
8145,504,car,18.9,8.464,
8145,510,car,14.5,6.492,
8145,514,truck,2.3,1.008,
8145,517,car,29.5,13.2,
8145,518,car,19.4,8.652,
8145,519,car,21.3,9.507,
8145,521,car,18.6,8.317,
8145,524,car,15.2,6.816,
8146,494,car,8.9,3.963,
8146,496,car,6.7,3.012,
8146,502,car,23.5,10.488,
8146,503,car,15.7,7.005,
8146,504,car,18.9,8.436,
8146,510,car,14.3,6.401,
8146,514,truck,2.4,1.083,
8146,517,car,29.6,13.247,
8146,518,car,18.9,8.437,
8146,519,car,21.3,9.526,
8146,521,car,19.1,8.547,
8146,524,car,15.6,6.994,
8147,494,car,8.9,3.98,
